district,from,gender,to,year,week
kannurkerala,hindu,F,christian,2015,2
chennai,christian,F,hindu,2015,2
tirunelveli,hindu,M,christian,2015,2
thanjavur,hindu,M,islam,2015,2
chennai,hindu,F,islam,2015,2
chennai,islam,M,hindu,2015,2
tiruchirappalli,hindu,F,islam,2015,2
chennai,hindu,F,christian,2015,2
the nilgiris,islam,F,hindu,2015,2
coimbatore,hindu,M,islam,2015,2
tiruchirappalli,hindu,M,islam,2015,2
coimbatore,christian,M,islam,2015,2
sivagangai,UNK,F,UNK,2015,2
tirunelveli,christian,F,hindu,2015,26
tirunelveli,christian,M,hindu,2015,26
madurai,hindu,M,islam,2015,26
the nilgiris,hindu,M,islam,2015,26
tirunelveli,hindu,M,islam,2015,26
ramanathapuram,hindu,F,islam,2015,26
thoothukkudi,hindu,F,islam,2015,26
tirunelveli,hindu,M,islam,2015,26
virudhunagar,hindu,F,christian,2015,26
theni,hindu,F,islam,2015,26
pudukkottai,hindu,M,christian,2015,26
chennai,christian,F,hindu,2015,26
tiruppur,hindu,M,christian,2015,26
tiruvallur,hindu,F,christian,2015,26
tiruppur,hindu,M,christian,2015,26
nellore-andhrapradesh,hindu,M,christian,2015,26
tirunelveli,hindu,F,christian,2015,26
tiruppur,hindu,M,christian,2015,26
tiruppur,hindu,M,christian,2015,26
cuddalore,hindu,F,islam,2015,26
dindigul,hindu,M,christian,2015,26
salem,hindu,M,islam,2015,26
villupuram,hindu,F,islam,2015,26
vellore,hindu,F,islam,2015,26
vellore,hindu,F,christian,2015,26
thoothukkudi,hindu,M,christian,2015,26
dharmapuri,hindu,F,christian,2015,26
tirunelveli,christian,M,hindu,2015,26
thiruvannamalai,hindu,F,islam,2015,26
kancheepuram,hindu,M,christian,2015,26
chennai,hindu,F,christian,2015,26
chennai,hindu,M,christian,2015,26
kancheepuram,hindu,F,christian,2015,26
villupuram,hindu,F,islam,2015,26
tiruvallur,hindu,M,christian,2015,26
chennai,hindu,F,christian,2015,26
chennai,hindu,M,islam,2015,26
vellore,hindu,F,islam,2015,26
tiruchirappalli,hindu,F,islam,2015,26
tiruvallur,hindu,M,islam,2015,26
kancheepuram,hindu,F,christian,2015,26
thoothukkudi,hindu,M,christian,2015,26
mysorekarnataka,islam,F,christian,2015,26
dindigul,christian,M,hindu,2015,26
chennai,hindu,F,christian,2015,26
chennai,hindu,F,islam,2015,26
kancheepuram,christian,F,islam,2015,26
chennai,hindu,F,islam,2015,26
the nilgiris,hindu,M,christian,2015,26
chennai,hindu,F,islam,2015,26
krishnagiri,hindu,F,islam,2015,26
sivagangai,hindu,M,christian,2015,26
chennai,hindu,M,christian,2015,26
tiruvallur,hindu,F,islam,2015,26
thanjavur,hindu,M,islam,2015,26
tirunelveli,hindu,M,christian,2015,26
virudhunagar,hindu,F,christian,2015,26
tiruvallur,UNK,M,UNK,2015,26
tiruvarur,hindu,F,islam,2015,26
dindigul,hindu,F,christian,2015,26
tirunelveli,hindu,F,christian,2015,26
salem,hindu,M,christian,2015,26
chennai,hindu,M,islam,2015,26
kancheepuram,hindu,M,islam,2015,26
virudhunagar,hindu,F,christian,2015,26
tiruvallur,hindu,F,islam,2015,26
chennai,hindu,F,christian,2015,26
kodagukarnataka,islam,F,hindu,2015,26
chennai,hindu,M,christian,2015,26
tiruchirappalli,hindu,M,islam,2015,26
UNK,UNK,M,UNK,2015,26
thanjavur,christian,M,hindu,2015,26
chennai,hindu,M,islam,2015,26
chennai,hindu,M,islam,2015,26
chennai,hindu,M,christian,2015,26
villupuram,hindu,F,islam,2015,26
kancheepuram,hindu,F,islam,2015,26
chennai,hindu,M,christian,2015,26
kanyakumari,hindu,F,islam,2015,26
chennai,christian,F,islam,2015,26
kancheepuram,hindu,F,christian,2015,26
kancheepuram,hindu,M,christian,2015,26
ramanathapuram,hindu,F,islam,2015,26
coimbatore,christian,M,hindu,2015,26
coimbatore,islam,F,hindu,2015,26
chennai,hindu,F,islam,2015,26
madurai,hindu,M,christian,2015,26
virudhunagar,hindu,F,christian,2015,26
srikakulam-andhra pradesh,hindu,M,christian,2015,26
madurai,christian,M,hindu,2015,29
madurai,hindu,M,christian,2015,29
tiruvarur,hindu,M,islam,2015,29
tirunelveli,hindu,F,islam,2015,29
dindigul,christian,F,islam,2015,29
ramanathapuram,christian,M,hindu,2015,29
ramanathapuram,christian,F,hindu,2015,29
madurai,hindu,M,christian,2015,29
madurai,hindu,M,islam,2015,29
tiruchirappalli,hindu,F,christian,2015,29
tiruchirappalli,hindu,F,christian,2015,29
tiruchirappalli,islam,F,hindu,2015,29
tiruchirappalli,islam,F,hindu,2015,29
tiruchirappalli,christian,M,hindu,2015,29
tiruvarur,hindu,F,islam,2015,29
kancheepuram,islam,F,hindu,2015,29
chennai,hindu,M,christian,2015,29
the nilgiris,hindu,F,christian,2015,29
chennai,hindu,M,christian,2015,29
tiruppur,hindu,F,islam,2015,29
thiruchirappalli,christian,F,hindu,2015,29
vellore,islam,F,christian,2015,29
chennai,hindu,F,islam,2015,29
vellore,islam,M,hindu,2015,29
tiruchirappalli,hindu,M,christian,2015,29
tiruvallur,hindu,F,islam,2015,29
erode,hindu,F,christian,2015,29
ariyalur,hindu,M,christian,2015,29
chennai,christian,F,islam,2015,29
chennai,hindu,M,islam,2015,29
cuddalore,hindu,M,islam,2015,29
krishnagiri,hindu,M,christian,2015,29
krishnagiri,hindu,M,christian,2015,29
krishnagiri,hindu,M,christian,2015,29
krishnagiri,hindu,M,christian,2015,29
dindigul,hindu,M,christian,2015,29
theni,hindu,M,christian,2015,29
virudhunagar,hindu,M,christian,2015,29
madurai,hindu,F,christian,2015,29
chennai,hindu,F,islam,2015,29
mathura-uttar pradesh,hindu,F,islam,2015,29
tiruvallur,hindu,M,christian,2015,29
tirunelveli,hindu,F,islam,2015,29
virudhunagar,hindu,M,christian,2015,29
tirunelveli,hindu,F,christian,2015,29
virudhunagar,hindu,M,christian,2015,29
vellore,islam,F,hindu,2015,29
tirunelveli,hindu,M,christian,2015,29
vellore,islam,F,islam,2015,29
vellore,islam,F,islam,2015,29
chennai,hindu,M,christian,2015,29
salem,hindu,M,islam,2015,29
the nilgiris,christian,F,islam,2015,29
virudhunagar,hindu,F,christian,2015,29
chinnamanoor,hindu,M,christian,2015,29
virudhunagar,hindu,M,christian,2015,29
virudhunagar,hindu,F,christian,2015,29
virudhunagar,hindu,F,christian,2015,29
virudhunagar,hindu,M,christian,2015,29
dharmapuri,islam,F,hindu,2015,29
chennai,hindu,M,christian,2015,29
sivagangai,hindu,F,christian,2015,29
erode,hindu,F,islam,2015,29
theni,hindu,M,islam,2015,29
thoothukkudi,hindu,M,christian,2015,29
dindigul,hindu,M,christian,2015,29
erode,christian,F,hindu,2015,29
erode,christian,M,hindu,2015,29
chennai,hindu,M,christian,2015,29
thiruvannamalai,hindu,F,islam,2015,29
kottarakkarakerala,hindu,F,islam,2015,29
tirunelveli,hindu,M,islam,2015,29
salem,hindu,M,islam,2015,29
chennai,hindu,F,islam,2015,29
dharmapuri,islam,F,hindu,2015,29
tiruvarur,hindu,F,christian,2015,29
coimbatore,hindu,M,christian,2015,29
chennai,hindu,F,islam,2015,29
chennai,hindu,M,christian,2015,29
kancheepuram,hindu,M,christian,2015,29
chennai,hindu,M,christian,2015,29
madurai,hindu,M,islam,2015,38
virudhunagar,christian,F,hindu,2015,38
madurai,hindu,F,islam,2015,38
madurai,hindu,M,islam,2015,38
tiruvallur,hindu,F,christian,2015,38
sivagangai,hindu,M,islam,2015,38
ramanathapuram,hindu,F,islam,2015,38
tirunelveli,christian,M,hindu,2015,38
theni,hindu,M,islam,2015,38
sivagangai,hindu,M,islam,2015,38
munnar-kerla,hindu,F,christian,2015,38
sivagangai,hindu,M,islam,2015,38
dindigul,hindu,M,islam,2015,38
tirunelveli,hindu,M,islam,2015,38
madurai,hindu,F,islam,2015,38
madurai,hindu,F,islam,2015,38
chennai,christian,F,islam,2015,38
madurai,christian,M,hindu,2015,38
virudhunagar,hindu,M,christian,2015,38
madurai,christian,F,islam,2015,38
madurai,hindu,F,islam,2015,38
nagapattinam,hindu,F,islam,2015,38
nagapattinam,hindu,M,islam,2015,38
tiruppur,christian,M,hindu,2015,38
nagapattinam,hindu,M,islam,2015,38
chennai,hindu,F,christian,2015,38
tiruchirappalli,hindu,F,islam,2015,38
thoothukkudi,hindu,M,christian,2015,38
pudukkottai,hindu,F,islam,2015,38
virudhunagar,hindu,F,christian,2015,38
munnar-kerala,christian,M,hindu,2015,38
ariyalur,hindu,M,christian,2015,38
salem,hindu,F,christian,2015,38
sivagangai,hindu,M,islam,2015,38
chennai,hindu,F,islam,2015,38
chennai,hindu,F,christian,2015,38
villupuram,hindu,M,islam,2015,38
chennai,hindu,F,islam,2015,38
chennai,hindu,M,islam,2015,38
theni,hindu,F,christian,2015,38
chennai,christian,F,islam,2015,38
vellore,hindu,F,christian,2015,38
villupuram,hindu,F,islam,2015,38
tiruvarur,hindu,M,christian,2015,38
coimbatore,hindu,M,islam,2015,38
ramanathapuram,islam,F,hindu,2015,38
tiruvallur,hindu,M,islam,2015,38
ramanathapuram,christian,F,islam,2015,38
coimbatore,hindu,F,islam,2015,38
coimbatore,christian,F,hindu,2015,38
vellore,hindu,M,islam,2015,38
dindugul,hindu,M,christian,2015,38
krishnagiri,hindu,M,christian,2015,38
tiruchirappalli,christian,F,hindu,2015,38
dindigul,hindu,F,christian,2015,38
tirunelveli,hindu,F,christian,2015,38
karur,hindu,F,christian,2015,38
the nilgiris,hindu,M,islam,2015,38
tirunelveli,hindu,F,christian,2015,38
tirunelveli,christian,F,hindu,2015,38
tirunelveli,christian,M,hindu,2015,38
tiruchirappalli,hindu,F,islam,2015,38
ariyalur,hindu,M,islam,2015,38
chennai,hindu,M,islam,2015,38
dindigul,hindu,M,christian,2015,38
thanjavur,hindu,F,islam,2015,38
namakkal,hindu,M,islam,2015,38
madurai,hindu,F,islam,2015,38
coimbatore,hindu,M,christian,2015,38
virudhunagar,christian,M,hindu,2015,38
dindigul,hindu,M,islam,2015,38
kanyakumari,hindu,M,islam,2015,38
chennai,islam,M,christian,2015,38
pondicherry,hindu,F,islam,2015,38
pulamanthole paloor-kerala,hindu,F,islam,2015,38
chennai,hindu,F,christian,2015,38
pudukkottai,hindu,F,christian,2015,38
salem,hindu,F,christian,2015,38
chennai,hindu,M,islam,2015,38
pondicherry,hindu,M,islam,2015,38
thoothukkudi,hindu,F,christian,2015,38
pondicherry,hindu,F,islam,2015,38
chennai,hindu,F,islam,2015,38
vellore,hindu,F,christian,2015,38
thanjavur,hindu,F,christian,2015,38
chennai,hindu,M,christian,2015,38
chennai,islam,M,hindu,2015,38
kancheepuram,hindu,M,christian,2015,38
krishnagiri,hindu,F,islam,2015,38
tirunelveli,hindu,M,islam,2015,36
madurai,hindu,M,islam,2015,36
sivagangai,hindu,F,islam,2015,36
madurai,hindu,M,islam,2015,36
ramanathapuram,hindu,M,islam,2015,36
the nilgiris,hindu,F,islam,2015,36
the nilgiris,hindu,M,islam,2015,36
sivagangai,hindu,F,islam,2015,36
tirunelveli,hindu,M,islam,2015,36
tirunelveli,hindu,F,islam,2015,36
thoothukkudi,hindu,M,islam,2015,36
madurai,hindu,M,islam,2015,36
karur,hindu,M,islam,2015,36
dindigul,hindu,F,islam,2015,36
kanyakumari,christian,F,islam,2015,36
chennai,hindu,F,christian,2015,36
tiruvarur,hindu,M,islam,2015,36
chennai,christian,F,islam,2015,36
thanjavur,hindu,F,islam,2015,36
thanjavur,hindu,F,islam,2015,36
tiruvallur,UNK,M,UNK,2015,36
erode,hindu,F,islam,2015,36
tirunelveli,hindu,M,islam,2015,36
coimbatore,hindu,M,christian,2015,36
chennai,hindu,F,islam,2015,36
the nilgiris,hindu,M,christian,2015,36
chennai,hindu,M,christian,2015,36
thoothukkudi,hindu,M,christian,2015,36
chennai,hindu,M,christian,2015,36
theni,hindu,F,christian,2015,36
tiruvallur,hindu,M,christian,2015,36
kancheepuram,hindu,F,christian,2015,36
chennai,hindu,F,islam,2015,36
chennai,hindu,F,islam,2015,36
dharmapuri,hindu,F,christian,2015,36
thanjavur,hindu,M,christian,2015,36
kancheepuram,hindu,F,islam,2015,36
guntur-andhra pradesh,islam,F,hindu,2015,36
thiruvannamalai,hindu,F,islam,2015,36
chennai,hindu,M,islam,2015,36
chennai,hindu,F,islam,2015,36
tiruchirappalli,christian,M,islam,2015,36
cuddalore,hindu,M,christian,2015,36
madurai,hindu,M,christian,2015,36
vellore,hindu,F,christian,2015,36
chennai,hindu,M,islam,2015,36
chennai,hindu,F,islam,2015,36
chennai,hindu,M,islam,2015,36
thiruvarur,hindu,F,islam,2015,36
chennai,hindu,M,islam,2015,36
palakkad-kerala,hindu,F,islam,2015,36
villuppuram,hindu,F,islam,2015,36
kancheepuram,hindu,M,islam,2015,36
vellore,hindu,M,christian,2015,36
tiruchirappalli,hindu,F,islam,2015,36
thanjavur,hindu,M,christian,2015,36
ernakulam-kerala,christian,F,hindu,2015,36
chennai,hindu,F,islam,2015,36
chennai,hindu,F,islam,2015,36
baggao cagayan-philippines,christian,F,islam,2015,36
chennai,hindu,F,christian,2015,36
kanniyakumari,christian,M,hindu,2015,36
cuddalore,hindu,M,islam,2015,36
coimbatore,christian,M,hindu,2015,36
perambalur,hindu,M,christian,2015,36
chennai,hindu,F,islam,2015,36
chennai,christian,M,islam,2015,36
thoothukkudi,hindu,M,christian,2015,36
kanyakumari,hindu,M,christian,2015,36
tirunelveli,hindu,F,islam,2015,36
thoothukkudi,hindu,M,christian,2015,36
pudukkottai,hindu,M,christian,2015,36
kancheepuram,hindu,M,islam,2015,36
kancheepuram,hindu,F,islam,2015,36
kancheepuram,hindu,F,islam,2015,36
tiruchirappalli,hindu,M,islam,2015,36
chennai,hindu,F,islam,2015,36
tirunelveli,hindu,M,islam,2015,36
vellore,hindu,F,islam,2015,36
kancheepuram,islam,F,hindu,2015,36
bangalorekarnataka,hindu,M,islam,2015,36
coimbatore,hindu,M,christian,2015,36
bangalore-karnataka,hindu,F,islam,2015,36
thoothukkudi,hindu,M,christian,2015,36
tirunelveli,hindu,F,christian,2015,36
chennai,hindu,F,islam,2015,36
theni,hindu,M,islam,2015,36
chennai,hindu,M,islam,2015,36
tirunelveli,hindu,M,christian,2015,36
chennai,hindu,F,islam,2015,36
thanjavur,hindu,M,christian,2015,36
coimbatore,hindu,M,islam,2015,36
tirunelveli,hindu,F,christian,2015,36
coimbatore,christian,F,islam,2015,36
thanjavur,hindu,F,islam,2015,36
kancheepuram,hindu,F,christian,2015,36
tirunelveli,hindu,M,islam,2015,36
coimbatore,hindu,F,islam,2015,36
salem,christian,F,islam,2015,36
salem,hindu,F,christian,2015,36
ariyalur,hindu,M,islam,2015,36
cuddalore,hindu,F,christian,2015,36
kanyakumari,hindu,F,christian,2015,36
perambalur,hindu,F,islam,2015,36
madurai,hindu,M,islam,2015,47
kanyakumari,hindu,M,islam,2015,47
theni,hindu,M,islam,2015,47
virudhunagar,hindu,F,christian,2015,47
tiruchirappalli,christian,M,hindu,2015,47
tiruchirappalli,hindu,M,islam,2015,47
tiruchirappalli,christian,M,hindu,2015,47
tiruchirappalli,christian,F,hindu,2015,47
tiruchirappalli,christian,F,hindu,2015,47
tiruchirappalli,islam,F,hindu,2015,47
the nilgiris,hindu,F,christian,2015,47
tirunelveli,UNK,F,UNK,2015,47
tirunelveli,UNK,M,UNK,2015,47
tirunelveli,UNK,F,UNK,2015,47
tirunelveli,UNK,F,UNK,2015,47
tirunelveli,UNK,M,UNK,2015,47
tirunelveli,UNK,M,UNK,2015,47
tirunelveli,UNK,M,UNK,2015,47
tirunelveli,UNK,F,UNK,2015,47
tirunelveli,UNK,F,UNK,2015,47
tirunelveli,UNK,M,UNK,2015,47
tirunelveli,UNK,M,UNK,2015,47
tirunelveli,UNK,F,UNK,2015,47
tirunelveli,UNK,M,UNK,2015,47
tirunelveli,UNK,M,UNK,2015,47
tirunelveli,UNK,F,UNK,2015,47
tirunelveli,UNK,M,UNK,2015,47
tirunelveli,UNK,M,UNK,2015,47
tirunelveli,UNK,M,UNK,2015,47
tirunelveli,UNK,M,UNK,2015,47
tirunelveli,UNK,F,UNK,2015,47
tirunelveli,UNK,M,UNK,2015,47
tirunelveli,UNK,M,UNK,2015,47
tirunelveli,UNK,M,UNK,2015,47
tirunelveli,UNK,M,UNK,2015,47
tirunelveli,UNK,M,UNK,2015,47
tirunelveli,UNK,M,UNK,2015,47
thanjavur,hindu,M,christian,2015,47
kanyakumari,hindu,M,christian,2015,47
thanjavur,hindu,M,islam,2015,47
kanyakumari,islam,F,hindu,2015,47
tiruvallur,hindu,F,islam,2015,47
tiruppur,christian,F,hindu,2015,47
chennai,hindu,F,islam,2015,47
erode,hindu,F,christian,2015,47
vellore,hindu,F,islam,2015,47
kanyakumari,christian,F,islam,2015,47
chennai,hindu,M,islam,2015,47
sivagangai,hindu,F,islam,2015,47
chennai,hindu,F,islam,2015,47
kanyakumari,hindu,F,islam,2015,47
vellore,hindu,F,christian,2015,47
thanjavur,hindu,M,islam,2015,47
madurai,hindu,M,islam,2015,47
chennai,hindu,M,christian,2015,47
chennai,christian,F,islam,2015,47
thenilgiris,hindu,M,islam,2015,47
kanyakumari,hindu,M,christian,2015,47
tiruvallur,hindu,F,islam,2015,47
chennai,hindu,F,islam,2015,47
thiruvannamalai,hindu,F,islam,2015,47
thiruvannamalai,hindu,M,islam,2015,47
chennai,hindu,M,christian,2015,47
chennai,hindu,M,christian,2015,47
dindigul,hindu,F,islam,2015,47
madurai,hindu,M,hindu,2015,47
tirunelveli,hindu,M,christian,2015,47
erode,hindu,F,christian,2015,47
tirunelveli,hindu,M,christian,2015,47
tiruppur,hindu,M,christian,2015,47
salem,hindu,M,islam,2015,47
salem,hindu,M,islam,2015,47
thoothukkudi,hindu,F,christian,2015,47
tirunelveli,hindu,F,christian,2015,47
chennai,hindu,F,islam,2015,47
chennai,hindu,F,islam,2015,47
ramanathapuram,christian,F,islam,2015,47
chennai,hindu,F,islam,2015,47
chennai,hindu,M,christian,2015,47
chennai,hindu,F,christian,2015,47
tirunelveli,hindu,M,christian,2015,47
thiruvannamalai,hindu,M,christian,2015,47
villupuram,hindu,F,islam,2015,47
sivagangai,hindu,M,islam,2015,21
ramanathapuram,hindu,F,islam,2015,21
ramanathapuram,hindu,M,islam,2015,21
ramanathapuram,hindu,M,islam,2015,21
tirunelveli,christian,F,hindu,2015,21
tirunelveli,hindu,F,islam,2015,21
kanyakumari,christian,M,islam,2015,21
theni,hindu,M,islam,2015,21
madurai,hindu,M,christian,2015,21
virudhunagar,hindu,F,islam,2015,21
madurai,christian,M,hindu,2015,21
erode,hindu,M,islam,2015,21
coimbatore,hindu,M,islam,2015,21
coimbatore,hindu,M,islam,2015,21
madurai,hindu,F,islam,2015,21
tirunelveli,hindu,M,islam,2015,21
virudhunagar,hindu,M,islam,2015,21
virudhunagar,christian,M,hindu,2015,21
virudhunagar,christian,M,hindu,2015,21
theni,hindu,F,islam,2015,21
tiruchirappalli,hindu,M,islam,2015,21
tiruchirappalli,hindu,M,christian,2015,21
the nilgiris,hindu,M,islam,2015,21
nagapattinam,hindu,F,islam,2015,21
madurai,hindu,M,christian,2015,21
nagapattinam,hindu,F,islam,2015,21
ramanathapuram,hindu,F,islam,2015,21
thoothukudi,hindu,M,christian,2015,21
chennai,hindu,F,islam,2015,21
the nilgiris,islam,F,hindu,2015,21
nagappattinam,islam,F,hindu,2015,21
chennai,hindu,F,islam,2015,21
tirunelveli,hindu,M,christian,2015,21
chennai,hindu,F,islam,2015,21
erode,hindu,M,christian,2015,21
chennai,hindu,M,islam,2015,21
chennai,hindu,M,islam,2015,21
chennai,hindu,M,islam,2015,21
chennai,hindu,M,christian,2015,21
chennai,hindu,F,christian,2015,21
coimbatore,hindu,M,christian,2015,21
coimbatore,hindu,F,christian,2015,21
chennai,hindu,F,christian,2015,21
kancheepuram,islam,M,hindu,2015,21
sivagangai,hindu,M,christian,2015,21
kancheepuram,hindu,M,islam,2015,21
tirunelveli,christian,F,islam,2015,21
chennai,hindu,F,christian,2015,21
kanyakumari,hindu,F,islam,2015,21
thoothukkudi,hindu,M,christian,2015,21
cuddalore,hindu,M,islam,2015,21
chennai,hindu,M,islam,2015,21
chennai,hindu,F,islam,2015,21
kancheepuram,hindu,M,islam,2015,21
kancheepuram,hindu,F,islam,2015,21
chickmagalur-karnataka,hindu,F,islam,2015,21
coimbatore,christian,F,hindu,2015,21
the nilgiris,hindu,F,christian,2015,21
tirunelveli,islam,M,hindu,2015,21
villupuram,hindu,F,islam,2015,21
chennai,hindu,M,christian,2015,21
cuddalore,hindu,M,islam,2015,21
chennai,hindu,F,islam,2015,21
cuddalore,hindu,M,islam,2015,21
kancheepuram,hindu,M,islam,2015,21
cuddalore,hindu,M,islam,2015,21
cuddalore,hindu,F,islam,2015,21
kancheepuram,islam,F,hindu,2015,21
chennai,hindu,F,islam,2015,21
sivagangai,hindu,F,christian,2015,21
salem,hindu,M,islam,2015,21
UNK,islam,M,hindu,2015,21
chennai,hindu,F,islam,2015,21
ramanathapuram,hindu,F,islam,2015,21
erode,hindu,M,christian,2015,21
dindigul,hindu,F,christian,2015,21
kancheepuram,christian,M,hindu,2015,21
tirunelveli,christian,M,hindu,2015,21
erode,hindu,M,christian,2015,21
coimbatore,hindu,M,islam,2015,21
chennai,christian,M,hindu,2015,21
coimbatore,hindu,M,islam,2015,21
ramanathapuram,hindu,F,christian,2015,21
coimbatore,hindu,F,islam,2015,21
tirunelveli,christian,M,hindu,2015,21
coimbatore,hindu,M,islam,2015,21
thiruvannamalai,hindu,F,islam,2015,21
chennai,hindu,M,islam,2015,21
chennai,hindu,F,islam,2015,21
coimbatore,hindu,M,christian,2015,21
erode,hindu,F,islam,2015,21
chennai,islam,M,christian,2015,21
thiruvannamalai,hindu,M,islam,2015,21
virudhunagar,hindu,M,christian,2015,15
theni,hindu,M,islam,2015,15
virudhunagar,hindu,M,islam,2015,15
ramanathapuram,hindu,F,islam,2015,15
theni,hindu,M,islam,2015,15
madurai,hindu,M,islam,2015,15
virudhunagar,hindu,M,islam,2015,15
virudhunagar,hindu,M,christian,2015,15
pudukkottai,hindu,M,islam,2015,15
tirunelveli,hindu,M,christian,2015,15
tirunelveli,hindu,F,christian,2015,15
chennai,hindu,M,islam,2015,15
tiruvallur,hindu,M,islam,2015,15
nagappattinam,hindu,M,islam,2015,15
villupuram,hindu,M,christian,2015,15
namakkal,hindu,M,christian,2015,15
chennai,christian,M,hindu,2015,15
thanjavur,hindu,F,christian,2015,15
chennai,hindu,M,islam,2015,15
chennai,hindu,M,islam,2015,15
madurai,hindu,F,christian,2015,15
chennai,hindu,M,christian,2015,15
chennai,christian,F,hindu,2015,15
chennai,christian,F,islam,2015,15
chennai,hindu,M,christian,2015,15
chennai,hindu,F,islam,2015,15
kancheepuram,hindu,M,christian,2015,15
chennai,hindu,M,islam,2015,15
tirunelveli,hindu,M,islam,2015,15
chennai,hindu,F,islam,2015,15
tiruvallur,hindu,F,islam,2015,15
kancheepuram,hindu,F,islam,2015,15
chennai,hindu,F,islam,2015,15
coimbatore,hindu,F,islam,2015,15
karur,christian,M,hindu,2015,15
thoothukkudi,christian,F,hindu,2015,15
chennai,islam,F,hindu,2015,15
chennai,islam,F,hindu,2015,15
kancheepuram,christian,F,christian,2015,15
villupuram,islam,M,hindu,2015,15
salem,islam,M,hindu,2015,15
dindigul,hindu,F,islam,2015,15
ramanathapuram,hindu,M,islam,2015,15
tiruvarur,hindu,M,islam,2015,15
chennai,hindu,F,islam,2015,15
salem,christian,M,hindu,2015,15
vellore,hindu,F,islam,2015,15
theni,hindu,M,islam,2015,15
chennai,islam,F,hindu,2015,15
villupuram,hindu,M,islam,2015,15
madurai,islam,F,hindu,2015,15
chennai,hindu,F,christian,2015,15
chennai,hindu,M,islam,2015,15
chennai,hindu,F,islam,2015,15
chennai,hindu,F,islam,2015,15
chennai,hindu,M,islam,2015,15
chennai,hindu,F,islam,2015,15
thanjavur,hindu,M,christian,2015,15
chennai,hindu,F,islam,2015,15
ramanathapuram,hindu,F,islam,2015,15
chennai,hindu,F,christian,2015,15
cuddalore,hindu,F,islam,2015,15
tiruvallur,hindu,M,islam,2015,15
thoothukkudi,hindu,M,christian,2015,15
kancheepuram,christian,F,islam,2015,15
kancheepuram,hindu,F,islam,2015,15
chennai,hindu,M,islam,2015,15
villupuram,hindu,M,christian,2015,15
virudhunagar,hindu,M,islam,2015,15
chennai,hindu,F,islam,2015,15
chennai,hindu,M,islam,2015,15
chennai,hindu,F,islam,2015,15
dindigul,hindu,F,islam,2015,15
thoothukkudi,christian,F,hindu,2015,15
tirunelveli,hindu,M,islam,2015,15
tirunelveli,hindu,M,christian,2015,15
coimbatore,christian,F,islam,2015,15
chennai,hindu,M,islam,2015,15
thenilgiris,christian,F,islam,2015,15
chennai,hindu,F,christian,2015,15
chennai,hindu,M,islam,2015,15
chennai,hindu,F,islam,2015,15
chennai,islam,M,christian,2015,15
vellore,hindu,F,islam,2015,15
theni,islam,F,hindu,2015,15
erode,islam,F,hindu,2015,15
tirunelveli,christian,F,hindu,2015,15
chennai,hindu,F,islam,2015,15
tirunelveli,hindu,F,islam,2015,15
ramanathapuram,hindu,M,islam,2015,15
kancheepuram,hindu,F,christian,2015,15
erode,hindu,F,islam,2015,15
thiruvallur,christian,F,hindu,2015,15
delhi,christian,F,hindu,2015,15
salem,hindu,M,christian,2015,15
kancheepuram,islam,F,hindu,2015,15
chennai,islam,F,hindu,2015,15
chennai,islam,M,hindu,2015,15
chennai,islam,M,hindu,2015,15
chennai,hindu,F,christian,2015,15
cuddalore,hindu,M,christian,2015,15
chennai,hindu,M,christian,2015,15
karur,hindu,F,islam,2015,15
thoothukkudi,hindu,F,christian,2015,15
chennai,hindu,F,christian,2015,15
madurai,hindu,F,islam,2015,17
madurai,hindu,M,christian,2015,17
madurai,hindu,M,islam,2015,17
virudhunagar,hindu,M,islam,2015,17
madurai,hindu,M,islam,2015,17
tirunelveli,hindu,M,christian,2015,17
madurai,hindu,M,islam,2015,17
madurai,hindu,M,christian,2015,17
kanyakumari,hindu,M,islam,2015,17
tirunelveli,hindu,M,islam,2015,17
thoothukkudi,hindu,M,islam,2015,17
nagapattinam,hindu,F,islam,2015,17
salem,hindu,M,christian,2015,17
thanjavur,UNK,M,UNK,2015,17
the nilgiris,hindu,M,islam,2015,17
tirunelveli,hindu,M,christian,2015,17
vellore,hindu,M,christian,2015,17
chennai,hindu,F,islam,2015,17
kanyakumari,hindu,F,islam,2015,17
kanyakumari,hindu,M,christian,2015,17
namakkal,hindu,M,christian,2015,17
chennai,hindu,F,christian,2015,17
kanyakumari,hindu,F,islam,2015,17
villupuram,hindu,M,islam,2015,17
namakkal,hindu,F,christian,2015,17
chennai,islam,F,hindu,2015,17
thanjvur,hindu,F,christian,2015,17
chennai,islam,F,hindu,2015,17
virudhunagar,hindu,M,christian,2015,17
cuddalore,hindu,F,christian,2015,17
kancheepuram,hindu,M,christian,2015,17
kancheepuram,hindu,M,christian,2015,17
cuddalore,hindu,F,islam,2015,17
chennai,hindu,M,christian,2015,17
vellore,islam,F,hindu,2015,17
coimbatore,hindu,M,christian,2015,17
chennai,hindu,F,islam,2015,17
nellore-andra pradesh,hindu,M,christian,2015,17
chennai,hindu,F,islam,2015,17
tiruvallur,hindu,M,christian,2015,17
chennai,islam,F,hindu,2015,17
chennai,hindu,M,christian,2015,17
coimbatore,hindu,M,christian,2015,17
theni,hindu,M,christian,2015,17
thoothukkudi,hindu,M,christian,2015,17
chennai,hindu,M,islam,2015,17
chennai,hindu,F,islam,2015,17
tirunelveli,hindu,M,christian,2015,17
